	0	1	2	3
cell1875	0.899661123752594	NA	NA	NA
cell1876	0.7606810927391052	NA	NA	NA
cell1877	0.7507336735725403	NA	NA	NA
cell1878	NA	NA	0.3359610140323639	NA
cell1879	NA	NA	0.33037638664245605	NA
cell1880	0.9488040804862976	NA	NA	NA
cell1881	0.9471033811569214	NA	NA	NA
cell1882	NA	NA	0.3354506194591522	NA
cell1883	NA	NA	0.32506802678108215	NA
cell1884	0.8400911092758179	NA	NA	NA
cell1885	NA	NA	0.6574211120605469	NA
cell1886	NA	NA	0.34747013449668884	NA
cell1887	0.7239290475845337	NA	NA	NA
cell1888	NA	0.5605754256248474	NA	NA
cell1889	0.7324845194816589	NA	NA	NA
cell1890	NA	NA	0.3102935254573822	NA
cell1891	0.7884814143180847	NA	NA	NA
cell1892	NA	NA	0.007523386739194393	NA
cell1893	0.8092433214187622	NA	NA	NA
cell1894	NA	NA	0.6524860262870789	NA
cell1895	0.7698796987533569	NA	NA	NA
cell1896	NA	NA	0.318323016166687	NA
cell1897	NA	0.45185840129852295	NA	NA
cell1898	NA	0.55716872215271	NA	NA
cell1899	NA	NA	0.3207128643989563	NA
cell1900	NA	NA	0.3142596483230591	NA
cell1901	0.7532221674919128	NA	NA	NA
cell1902	0.7648863196372986	NA	NA	NA
cell1903	NA	0.5523521304130554	NA	NA
cell1904	NA	NA	0.33342257142066956	NA
cell1905	NA	NA	0.32746824622154236	NA
cell1906	NA	NA	0.34693992137908936	NA
cell1907	NA	NA	0.15937091410160065	NA
cell1908	NA	NA	0.31748369336128235	NA
cell1909	0.924964964389801	NA	NA	NA
cell1910	NA	NA	0.3319394886493683	NA
cell1911	NA	NA	0.023260200396180153	NA
cell1912	0.741341769695282	NA	NA	NA
cell1913	NA	0.5597445368766785	NA	NA
cell1914	0.7335926294326782	NA	NA	NA
cell1915	0.7447161674499512	NA	NA	NA
cell1916	NA	NA	0.3280305862426758	NA
cell1917	0.7350026965141296	NA	NA	NA
cell1918	0.7732844948768616	NA	NA	NA
cell1919	NA	NA	0.1828300505876541	NA
cell1920	NA	0.5486093759536743	NA	NA
cell1921	0.906214714050293	NA	NA	NA
cell1922	0.7451245784759521	NA	NA	NA
cell1923	0.7582554817199707	NA	NA	NA
cell1924	0.971107006072998	NA	NA	NA
cell1925	0.789848268032074	NA	NA	NA
cell1926	NA	NA	0.17679911851882935	NA
cell1927	0.8107550740242004	NA	NA	NA
cell1928	0.7677733898162842	NA	NA	NA
cell1929	0.8861472010612488	NA	NA	NA
cell1930	NA	NA	0.26062148809432983	NA
cell1931	NA	NA	0.32350844144821167	NA
cell1932	0.958345353603363	NA	NA	NA
cell1933	0.8075036406517029	NA	NA	NA
cell1934	NA	NA	0.3408767879009247	NA
cell1935	NA	0.5316901206970215	NA	NA
cell1936	0.9565281271934509	NA	NA	NA
cell1937	0.7273615598678589	NA	NA	NA
cell1938	NA	NA	0.3504089117050171	NA
cell1939	NA	0.4988939166069031	NA	NA
cell1940	NA	NA	NA	0.921104371547699
cell1941	NA	0.5455952286720276	NA	NA
cell1942	0.9036335945129395	NA	NA	NA
cell1943	NA	0.5242730975151062	NA	NA
cell1944	0.9199411273002625	NA	NA	NA
cell1945	NA	NA	0.319838285446167	NA
cell1946	NA	NA	0.2071119248867035	NA
cell1947	NA	NA	0.32739269733428955	NA
cell1948	0.7347171306610107	NA	NA	NA
cell1949	0.7355137467384338	NA	NA	NA
cell1950	NA	NA	0.22937674820423126	NA
cell1951	0.9381853938102722	NA	NA	NA
cell1952	NA	0.5278536081314087	NA	NA
cell1953	0.7735119462013245	NA	NA	NA
cell1954	NA	NA	0.18861711025238037	NA
cell1955	NA	0.5390253663063049	NA	NA
cell1956	NA	0.5153532028198242	NA	NA
cell1957	0.9085100293159485	NA	NA	NA
cell1958	NA	NA	0.29844415187835693	NA
cell1959	0.8942827582359314	NA	NA	NA
cell1960	0.8315857648849487	NA	NA	NA
cell1961	NA	NA	0.3647180199623108	NA
cell1962	NA	0.4899248480796814	NA	NA
cell1963	NA	NA	0.34477007389068604	NA
cell1964	0.7697981595993042	NA	NA	NA
cell1965	0.8392679691314697	NA	NA	NA
cell1966	NA	0.5809321999549866	NA	NA
cell1967	NA	NA	0.28435611724853516	NA
cell1968	0.8855907320976257	NA	NA	NA
cell1969	NA	NA	0.6275896430015564	NA
cell1970	NA	NA	0.3861651122570038	NA
cell1971	NA	NA	NA	0.9132764339447021
cell1972	NA	0.42537158727645874	NA	NA
cell1973	0.8649280667304993	NA	NA	NA
cell1974	NA	NA	0.3279593586921692	NA
cell1975	0.7230418920516968	NA	NA	NA
cell1976	NA	0.5391775369644165	NA	NA
cell1977	0.9111944437026978	NA	NA	NA
cell1978	0.7225983738899231	NA	NA	NA
cell1979	NA	NA	0.27834367752075195	NA
cell1980	0.76299649477005	NA	NA	NA
cell1981	0.9255586266517639	NA	NA	NA
cell1982	NA	NA	NA	0.9279109835624695
cell1983	NA	0.5363625884056091	NA	NA
cell1984	0.940971314907074	NA	NA	NA
cell1985	NA	NA	0.35147014260292053	NA
cell1986	NA	NA	0.6720067858695984	NA
cell1987	NA	0.5135306715965271	NA	NA
cell1988	0.7205040454864502	NA	NA	NA
cell1989	0.7462801933288574	NA	NA	NA
cell1990	NA	0.4866730272769928	NA	NA
cell1991	0.775081217288971	NA	NA	NA
cell1992	0.7998863458633423	NA	NA	NA
cell1993	0.9231613874435425	NA	NA	NA
cell1994	NA	NA	0.036085184663534164	NA
cell1995	0.9395961761474609	NA	NA	NA
cell1996	0.8840019702911377	NA	NA	NA
cell1997	0.8387935757637024	NA	NA	NA
cell1998	NA	NA	0.18649882078170776	NA
cell1999	0.814780056476593	NA	NA	NA
cell2000	NA	0.41828638315200806	NA	NA
